gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS00005	28.7897	20.6543	27.9162	54.8557	1.3718	2.34	1.8282	3.673
MM_RS00010	5.148	7.677	27.1728	19.0369	0.2002	0.4196	0.9721	1.1697
MM_RS00015	2.6377	2.7078	19.9275	14.2322	0.0893	0.1829	0.9095	1.2053
MM_RS00020	1.4126	1.1257	15.2295	9.3361	0.0824	0.1016	0.4547	1.0324
MM_RS00025	1.4441	1.3473	9.9749	9.3045	0.0409	0.1283	0.5936	0.997
MM_RS00030	2.3314	1.7532	24.8722	22.9937	0.0652	0.1187	0.3783	1.6379
MM_RS00035	0.4624	0.3075	0.1203	0.0515	0.0542	0.085	0.0189	0.0263
MM_RS00040	0.1614	0.0889	0.1624	0.0364	0.0132	0.0225	0.0636	0.0244
MM_RS00045	2.3914	1.8025	3.0004	0.7498	0.2239	0.4002	0.7092	0.5416
MM_RS00050	6.9884	8.6101	16.6165	6.4168	0.6441	1.3478	2.0834	4.1752
MM_RS00055	3.4167	5.2317	4.4191	1.3305	0.0697	0.0873	0.0721	0.0531
MM_RS00060	2.5553	3.4576	3.1572	1.3263	0.044	0.1253	0.0455	0.0335
MM_RS00065	8.5615	4.1092	1.0592	0.7223	0.5102	0.2358	0.1005	0.2527
MM_RS00070	1.7105	0.8513	0.7698	0.2846	0.0602	0.0822	0.083	0.0294
MM_RS00075	138.8792	188.1875	308.498	117.8555	11.6177	17.8397	21.7352	16.1336
MM_RS00080	37.7347	44.56	102.2088	32.1076	1.8826	3.4333	5.8767	8.3123
MM_RS00090	9.0018	10.1905	17.0489	8.543	0.227	0.4105	0.7881	0.5524
MM_RS00095	74.6471	81.078	101.7246	69.7259	0.9498	2.3165	2.7936	2.6315
MM_RS00105	21.6314	17.254	4.9094	2.9731	1.4787	0.9868	1.0058	0.3139
MM_RS00110	0.3424	0.2915	0.1134	0.0555	0.0161	0.0293	0.0166	0.0199
MM_RS00115	19.7502	31.3922	42.0126	32.7714	0.3388	0.3698	0.395	1.0969
MM_RS00120	13.6742	4.9035	4.8975	1.0269	0.0989	0.5356	0	0.2913
MM_RS00125	14.749	6.0837	3.754	1.1945	0.7871	1.6708	0.6129	1.0112
MM_RS00130	29.925	19.9095	7.9983	3.0373	0.5175	1.0522	0.3542	0.419
MM_RS00135	11.1894	11.9571	2.7783	1.1212	0.789	0.971	0.4697	0.5801
MM_RS00145	3.5366	3.8612	1.5977	0.4285	0.1426	0.2423	0.083	0.1773
MM_RS00150	1.9304	1.4603	0.6824	0.4022	0.0285	0.0562	0.0262	0.0796
MM_RS00155	0.3849	0.2855	0.4365	0.1528	0.0169	0.0273	0.046	0.0533
MM_RS00160	0.1927	0.2234	0.2405	0.0137	0.0224	0.0272	0.0755	0.0398
MM_RS00165	0.969	1.1854	1.2785	0.3242	0.0465	0.1022	0.0694	0.1268
MM_RS00170	16.0084	8.5486	0	1.0281	0.4522	0.4396	0.5065	0
MM_RS00175	10.9796	6.3737	2.6021	1.8483	1.5194	2.2534	0.7466	0.7634
MM_RS00180	1.4573	0.8688	0.2394	0.0874	0.038	0.039	0	0.0072
MM_RS00185	0.0416	0.0464	0.1218	0.0408	0.002	0.0129	0.0204	0.0292
MM_RS00190	0.2767	0.2868	0.2843	0.0779	0.0127	0.0231	0.0253	0.0425
MM_RS00195	0.3018	0.2522	0.5827	0.193	0.0212	0.0321	0.0779	0.0737
MM_RS00200	2.4842	2.0465	6.6036	6.5437	0.0582	0.1622	0.2608	0.2174
MM_RS00205	2.0922	2.335	6.8706	2.7254	0.0846	0.3068	0.2569	0.3084
MM_RS00210	4.1295	7.011	12.3398	6.3968	0.2361	0.3008	0.4449	0.4103
MM_RS00215	0.8071	0.5761	1.4865	0.4202	0.0125	0.0385	0.1467	0.1382
MM_RS00220	0.1426	0.1145	0.5285	0.2135	0.0111	0.0226	0.0864	0.0652
MM_RS00225	0.9068	0.7673	0.9926	1.8099	0.0659	0.1067	0.2626	0.1617
MM_RS00230	0.3041	0.3439	0.3537	0.1367	0.0164	0.0584	0.0328	0.039
MM_RS00240	2.2283	1.5311	0.5467	0.3799	0.0326	0.0915	0.03	0.0641
MM_RS00245	2.9244	2.4466	1.6811	1.4511	0.113	0.1873	0.1224	0.1213
MM_RS00250	10.8921	13.5217	7.171	5.8412	0.3548	0.8096	0.4966	0.7685
MM_RS00255	1.1795	1.1484	1.3027	0.5496	0.2615	0.3073	0.4601	0.2241
MM_RS00260	0.9281	1.0225	1.3194	0.3882	0.1757	0.3378	0.1563	0.2372
MM_RS00265	2.8025	1.4438	2.418	0.5912	0.0995	0.202	0.5909	0.3729
MM_RS00270	3.184	3.9083	4.4114	3.2392	0.2429	0.4352	0.5186	0.4556
MM_RS00275	0.5455	0.6002	0.4541	0.2853	0.0564	0.0449	0.0907	0.0966
MM_RS00280	0.1208	0.1446	0.8473	0	0	0.2238	0.051	0.2004
MM_RS00285	12.6442	11.4604	9.3359	2.7722	0.129	0.3416	0.1617	0.1964
MM_RS00290	1.5512	1.0084	0.6888	1.3512	0.032	0.0633	0.0345	0.0763
MM_RS00295	2.0795	1.5176	0.8097	1.0968	0.0945	0.1397	0.0853	0.104
MM_RS00300	34.5735	37.6049	34.9876	17.4701	0.9272	2.8429	2.0846	2.5934
MM_RS00305	9.8337	7.3016	4.2216	5.9907	0.2152	0.5005	0.2417	0.4049
MM_RS00310	14.259	10.9215	7.9683	7.3646	0.1599	0.6119	0.2813	0.3521
MM_RS00315	6.5123	6.5755	5.8275	6.0768	0.1437	0.6262	0.1738	0.4086
MM_RS00320	1.5881	2.8877	2.189	2.0006	0.2232	0.7869	0.4359	0.7006
MM_RS00325	3.3684	2.6862	1.6373	0.8455	0.4123	1.0892	0.4763	1.0638
MM_RS00330	3.1487	2.1782	3.1245	1.405	0.1565	0.3371	0.2151	0.3244
MM_RS00335	0.6325	0.4035	0.355	0.1268	0.073	0.1458	0.0289	0.1104
MM_RS00340	1.5949	1.0525	1.6344	1.3379	0.0588	0.1241	0.1346	0.1403
MM_RS00345	1.3364	1.3865	1.3905	2.0602	0.0432	0.0848	0.0347	0.0966
MM_RS00350	1.9755	1.9344	1.3501	2.0935	0.0855	0.148	0.1041	0.1385
MM_RS00355	1.0624	0.9809	1.7883	2.0881	0.064	0.1417	0.4866	0.6546
MM_RS00360	1.2696	1.723	2.7909	0.8162	0.0485	0.1041	0.1339	0.1188
MM_RS00365	0.4116	1.2268	2.1462	0.3269	0.0472	0.1023	0.1334	0.0856
MM_RS00370	19.6158	8.7145	34.0469	9.3707	1.0262	0.9546	1.4003	0.678
MM_RS00375	1.2071	0.9053	3.6248	1.6845	0.0645	0.0772	0.1871	0.3279
MM_RS00380	3.1875	2.9534	6.9666	7.3429	0.0922	0.295	0.26	0.3592
MM_RS00385	5.4687	5.5579	4.587	1.3664	0.7575	0.8666	0.2254	0.6589
MM_RS00390	12.1594	10.6286	5.952	1.8716	0.475	0.3859	0.343	0.1937
MM_RS00395	8.3955	29.0849	36.4075	2.3639	0.4531	2.08	0.6725	0.1533
MM_RS00400	1.429	0.8909	0.4635	0.1166	0.0801	0.1337	0.1135	0.094
MM_RS00405	1.2864	1.5134	0.4514	0.2225	0.0529	0.0964	0.0301	0.0345
MM_RS00410	6.5216	5.8744	0.6145	0.4548	0.2379	0.4876	0.1257	0.2139
MM_RS00415	0.8254	1.1545	2.9479	1.057	0.0513	0.1244	0.0914	0.1514
MM_RS00420	2.0323	2.3504	3.9649	1.8252	0.0438	0.1594	0.1878	0.2444
MM_RS00425	1.1868	1.5641	4.1044	0.5867	0.0209	0.0524	0.0673	0.0557
MM_RS00430	1.4547	3.2445	1.9298	1.0504	0.1693	0.6033	0.4213	0.6387
MM_RS00435	3.0096	3.3297	8.2877	1.9837	0.0686	0.1606	0.2704	0.2799
MM_RS00440	6.0415	5.3533	5.9911	6.1144	0.1978	0.3799	0.2916	0.4035
MM_RS00445	0.4815	0.3923	0.4801	0.1097	0.0493	0.1275	0.1025	0.0849
MM_RS00450	17.8332	9.9814	19.6272	4.7394	0.7504	1.0391	1.4393	1.4402
MM_RS00455	25.0324	24.7344	7.2466	4.1273	0.8612	3.3249	0.7676	1.4898
MM_RS00460	2.1134	1.86	0.8209	0.6009	0.1366	0.3881	0.1714	0.222
MM_RS00465	4.821	3.486	1.2401	1.1472	0.1979	0.47	0.1074	0.2209
MM_RS00470	2.2838	1.8876	2.0739	1.763	0.1454	0.2712	0.438	0.3342
MM_RS00480	6.0229	7.7617	7.102	7.7164	0.0971	0.212	0.4133	0.4334
MM_RS00485	0.4803	0.2322	0.1697	0	0	0	0	0.0469
MM_RS00490	9.3361	7.0102	3.3327	3.175	0.3399	0.7567	0.4269	0.4812
MM_RS00495	1.0812	1.3381	0.8853	0.3638	0.0989	0.236	0.1724	0.2752
MM_RS00505	2.9511	3.531	1.8943	0.8826	0.0646	0.1512	0	0.0913
MM_RS00510	1.9149	2.2572	1.0672	0.6448	0.1031	0.2333	0.1544	0.1525
MM_RS00515	0.7109	0.7218	0.3102	0.3536	0.029	0.0842	0.0267	0.0345
MM_RS00520	5.8251	6.5091	5.0087	2.9619	0.1255	0.533	0.1538	0.5254
MM_RS00525	2.7036	1.6477	2.1989	0.8283	0.0443	0.121	0.1357	0.1012
MM_RS00530	0.9933	1.9327	1.8442	0.4092	0.01	0.0302	0.0336	0.0354
MM_RS00535	1.9651	2.8876	2.5558	0.6458	0.0299	0.1156	0.0343	0.0512
MM_RS00540	4.0342	2.4126	1.0045	0.4823	1.2643	0.4066	0.0698	0.6057
MM_RS00545	1.295	2.1663	1.2945	0.5627	0.0314	0.1499	0.0793	0.1194
MM_RS00550	1.789	1.2824	1.047	0.6631	0.0822	0.1682	0.1175	0.1581
MM_RS00555	8.6154	10.6552	14.0448	4.6517	0.2473	0.926	0.6992	0.7021
MM_RS00560	1.9223	1.9264	2.5781	1.1255	0.2427	0.3676	0.3872	0.4157
MM_RS00565	0.23	0	0.1999	0.0542	0.0127	0	0.1234	0.0919
MM_RS00570	0.5946	0.5902	2.0924	1.0998	0.018	0.047	0.0761	0.063
MM_RS00575	6.0232	2.4618	2.126	0.3764	0.3206	0.4137	0.148	0.1478
MM_RS00580	5.2127	3.8907	2.991	0.4009	0.3568	0.6313	0.1214	0.2464
MM_RS00585	1.9565	0.3273	0.4771	0.1744	0	0	0	0.0361
MM_RS00590	0.4688	0.4063	2.0642	2.2765	0.0087	0.0433	0.0438	0.112
MM_RS00595	0.7324	0.196	0.1143	0.1567	0.0852	0.2068	0.0522	0.1946
MM_RS00600	5.0876	4.0665	5.6296	2.8295	0.1139	0.2096	0.3069	0.1921
MM_RS00605	11.5888	8.5144	5.6368	2.4998	0.6276	1.173	0.6529	0.5453
MM_RS00610	15.2905	13.2948	9.6064	5.9146	1.8092	3.3386	2.6329	2.9836
MM_RS00615	1.8076	1.5618	0.5688	0.7608	0.0906	0.1986	0.0542	0.0673
MM_RS00620	1.3836	1.3117	0.8483	0.5374	0.1677	0.2267	0.1101	0.1203
MM_RS00625	13.9114	12.5201	12.301	3.8066	0.3681	0.7524	0.3661	0.441
MM_RS00630	0.7261	0.4831	0.2113	0.1317	0.1909	0.2411	0.125	0.1199
MM_RS00635	23.4451	30.5051	9.8607	14.1067	0.6023	1.2299	0.6293	0.6048
MM_RS00640	4.8588	2.7421	6.6636	3.2717	0.2335	0.4841	0.7722	0.9381
MM_RS00645	6.5059	7.732	10.3165	4.3434	0.4553	1.4876	0.8559	1.7496
MM_RS00650	11.4093	8.1027	8.9132	4.8981	0.7522	1.4886	1.343	1.1995
MM_RS00655	4.6576	3.7674	1.6756	0.67	0.2449	0.4291	0.1829	0.1561
MM_RS00660	25.3252	17.3178	24.828	14.4689	0.6147	0.6536	0.9397	0.5811
MM_RS00665	0.9986	1.1097	0.4332	0.2509	0.0728	0.0745	0.039	0.0692
MM_RS00670	19.7286	19.8192	8.0732	5.3764	0.1866	1.4152	0.2573	0.2604
MM_RS00675	2.521	4.3315	1.643	0.7732	0.1158	0.2606	0.1792	0.218
MM_RS00680	54.8558	48.0105	8.2105	5.3841	2.5773	4.1274	0.6838	0.4074
MM_RS00685	42.0863	30.5057	5.4236	1.8893	3.0803	3.5851	0.9563	0.364
MM_RS00690	0.9283	1.195	0.8766	0.5964	0.0613	0.1042	0.0771	0.097
MM_RS00695	5.4156	3.1707	0.7016	0.3395	0.2215	0.3957	0.2036	0.2092
MM_RS00700	2807.095	5373.5021	1701.5244	3846.5876	1589.9625	2882.8712	1618.4661	2648.9295
MM_RS00705	46365.8019	30121.6046	97005.0448	21144.9625	61280.9739	78433.3662	75484.6282	64776.7887
MM_RS00710	5078.531	7892.5949	4239.3021	6285.4133	1232.4128	3542.4262	1023.8807	2917.3826
MM_RS00715	2826.344	5378.3469	1652.6518	3843.573	1593.0983	2760.8932	1623.6709	2649.2188
MM_RS00720	46300.1589	30115.0732	96538.6549	21105.9759	60264.8112	76636.7196	75033.1519	64319.7982
MM_RS00725	5076.1385	7879.4951	4235.5187	5866.3413	1232.6476	3545.0675	1018.5506	2923.5233
MM_RS00730	3970.3524	4135.1714	130.1567	60.4052	188.8334	436.4169	18.9994	10.2629
MM_RS00740	32.2483	33.6936	11.4737	12.4004	2.656	5.7256	3.8552	4.346
MM_RS00745	0.5536	0.4322	0.5774	0.4214	0.0599	0.0658	0.1177	0.0739
MM_RS00750	0.8901	0.5517	1.0058	0.5936	0.0493	0.0918	0.0659	0.1126
MM_RS00755	3.5044	3.9299	2.4593	0.9372	0.1227	0.3564	0.4901	0.3376
MM_RS00760	7.904	7.0099	11.7228	5.1436	0.141	0.298	0.1714	0.1939
MM_RS00765	5.4544	5.294	1.754	1.4534	0.0581	0.1481	0.0855	0.0619
MM_RS00770	2.8742	1.8996	5.7027	5.0135	0.1275	0.2023	0.347	0.3421
MM_RS00775	2.8273	2.9504	4.757	3.6085	0.1414	0.3454	0.244	0.6099
MM_RS00780	1268.03	1277.5191	717.5809	1679.3953	686.2655	1455.6047	724.1096	1026.693
MM_RS00785	2.397	1.6073	1.519	0.3757	0.1717	0.2398	0.3238	0.2907
MM_RS00790	3.7428	3.1814	2.1154	4.7241	0.1058	0.1992	0.0939	0.1055
MM_RS00795	2.4425	1.7647	1.3798	0.7801	0.1075	0.1269	0.0748	0.1106
MM_RS00800	4.7479	3.9627	0.8964	0.6554	0.1485	0.4865	0.1365	0.2487
MM_RS00805	2.0535	1.8745	1.836	1.2803	0.0949	0.2568	0.1624	0.2027
MM_RS00815	0.8272	0.6893	0.5	0.1366	0.0319	0.0638	0.0488	0.042
MM_RS00820	1.2958	2.7746	0.6067	0.2772	0	0.1372	0	0.1148
MM_RS00825	8.5712	2.9288	7.0641	0.6034	0.0668	0.1189	0.0929	0.0653
MM_RS00830	1.7675	1.915	1.0748	0.1801	0.1246	0.3646	0.5114	0.6031
MM_RS00835	1.528	1.0312	1.3465	0.9914	0.0583	0.0899	0.1255	0.0953
MM_RS00840	0.7404	0.8308	0.436	0.4696	0.0146	0.0446	0.0198	0.0301
MM_RS00845	1.1701	0.927	2.2745	0.9835	0.0371	0.0763	0.1013	0.1109
MM_RS00850	1.1779	2.2769	11.4896	8.2605	0.0761	0.5543	2.5892	2.318
MM_RS00855	0.3524	0.1882	0.2437	0.135	0	0.0067	0.0439	0.1117
MM_RS00860	0.5837	0.4563	0.2235	0.2043	0.1055	0.1415	0.0766	0.1015
MM_RS00865	1.5312	1.6636	1.4377	0.5993	0.0579	0.1528	0.0998	0.215
MM_RS00870	11.0691	11.4686	4.1734	2.2619	4.1483	10.9958	1.3079	3.0656
MM_RS00880	0.7699	0.5817	0.5579	0.2241	0.0168	0.0374	0.0182	0.0359
MM_RS00885	0.715	0.4362	0.6233	0.3024	0.0221	0.0336	0.0312	0.0483
MM_RS00890	1.1812	0.7446	1.1911	0.7695	0.0367	0.0776	0.0829	0.1223
MM_RS00895	0.0568	0.0507	0.0665	0.0202	0.022	0.0601	0.0101	0.0335
MM_RS00900	1.6071	0.6358	1.5954	1.7139	0.0449	0.058	0.0533	0.0563
MM_RS00905	0.2593	0.1791	0.4096	0.1285	0.032	0.0415	0.0211	0.0499
MM_RS00910	0.3909	0.3254	0.3203	0.1023	0.0263	0.064	0.0363	0.0478
MM_RS00915	0.4784	0.3648	0.5014	0.1227	0.0356	0.0527	0.0753	0.0601
MM_RS00930	0.9435	0.8377	0.5401	0.2042	0.038	0.0591	0.0602	0.0543
MM_RS00940	0.9431	1.7785	1.4134	0.3363	0.0374	0.0794	0.0764	0.0538
MM_RS00945	1330.4125	674.4632	709.815	170.1122	1107.8714	1050.0807	3003.7556	682.2097
MM_RS00950	141.6889	114.5944	135.6965	44.1439	8.3417	21.3656	6.6324	10.4711
MM_RS00955	2037.9426	2767.1165	1925.9491	1472.3177	1131.6817	2561.2075	1474.1382	1610.8864
MM_RS00960	4863.6285	1805.7375	911.8351	1383.4059	30.4419	12.3722	119.5155	33.2407
MM_RS00970	3.5183	5.0635	5.7488	12.1191	0.1458	0.2709	0.5091	0.524
MM_RS00975	1.9966	2.091	4.0386	4.7153	0.097	0.3334	0.5714	0.5224
MM_RS00980	1.2523	0.8564	1.2759	0.9751	0.119	0.1851	0.2685	0.1861
MM_RS00985	1.9308	1.9764	0.9619	0.4801	0.005	0.0594	0.0508	0.0229
MM_RS00990	1.2834	0.9955	1.7193	1.3132	0.0638	0.1267	0.2029	0.2776
MM_RS00995	1.6183	1.7976	1.5863	0.3378	0.0919	0.0697	0.0774	0.035
MM_RS01000	1.8416	1.0082	1.4806	0.7761	0.0433	0.128	0.1492	0.103
MM_RS01010	1.9655	1.4963	0.8679	0.4281	0.0799	0.1163	0.0713	0.0973
MM_RS01015	1.4807	1.2895	4.3618	1.9886	0.0646	0.1582	0.2953	0.329
MM_RS01020	1.7497	1.4408	1.7287	1.2633	0.0569	0.1444	0.081	0.1226
MM_RS01025	11.0046	11.5319	58.1496	42.6526	0.2754	0.6043	1.5743	1.6674
MM_RS01030	4.3826	4.1352	2.1579	1.1113	0.1493	0.2884	0.1232	0.1554
MM_RS01035	3.1913	3.4997	1.5734	0.4163	0.1543	0.3652	0.0946	0.1488
MM_RS01040	23.7252	25.1031	30.0987	8.977	0.3719	0.6981	0.1175	0.3892
MM_RS01045	5.5416	5.8847	3.2911	0.9618	0.0761	0.2683	0.0787	0.1158
MM_RS01050	1.4487	1.1826	1.326	0.2116	0.0418	0.1238	0.0673	0.0318
MM_RS01055	1.083	0.9491	0.4631	0.1666	0.0343	0.0951	0.0598	0.0912
MM_RS01060	5.7871	4.5627	3.6758	1.5837	3.9669	2.9212	1.0314	1.2117
MM_RS01065	5.2222	1.8918	3.1507	0.7934	0.1297	0.1758	0.168	0.4084
MM_RS01070	0.4274	0.6832	0.3052	0.0577	0	0.1095	0.0337	0.1194
MM_RS01075	0.4502	0.2885	0.329	0.0749	0.0106	0.0302	0.0415	0.0443
MM_RS01080	0.2503	0.1697	0.1972	0.0516	0.0226	0.0628	0.0406	0.0501
MM_RS01085	0.6312	0.6387	0.3825	0.067	0.026	0.0474	0.0407	0.0733
MM_RS01090	0.5354	0.4836	0.6362	0.1128	0.0252	0.0515	0.0983	0.1078
MM_RS01095	1.1829	1.1115	0.4459	0.2337	0.0589	0.1714	0.1424	0.1616
MM_RS01100	0.4624	0.6188	0.1804	0.1099	0.0199	0.1723	0	0.182
MM_RS01105	14.1714	10.2219	2.6964	0.7175	0.3138	1.1346	0.5223	0.5616
MM_RS01110	8.2436	5.7036	3.8073	1.4398	0.1631	0.1188	0.1499	0.1738
MM_RS01115	2.8907	2.2205	0.479	0.2746	0.2337	0.2738	0.0736	0.0708
MM_RS01120	0.1901	0.2287	0.3751	0.2171	0	0.017	0.0057	0.0804
MM_RS01125	79.5626	56.9944	96.9737	17.1893	1.2061	2.058	3.5567	1.9508
MM_RS01130	1.0183	0.3556	0.4399	0.0908	0.0353	0.0321	0.0259	0.0215
MM_RS01135	2.4173	1.6541	0.4556	0.2557	0.139	0.2747	0.1387	0.1058
MM_RS01140	11.8532	11.9825	3.2255	1.4349	0.2629	0.5634	0.078	0.2389
MM_RS01145	4.525	4.3864	1.2874	1.3783	0.1097	0.2662	0.0112	0.0881
MM_RS01155	3.6413	4.3315	1.547	0.3174	3.4677	3.1129	0.3029	1.8034
MM_RS01165	0.1375	0.1481	0.1216	0.0342	0.0056	0.0203	0.0051	0.0226
MM_RS01170	6.6881	7.3142	5.9348	5.2315	0.1673	0.6282	0.3653	0.3663
MM_RS01175	2.0679	2.1475	2.411	1.1921	0.0777	0.3115	0.1195	0.1351
MM_RS01180	0.5578	0.3905	0.2974	0.2211	0.035	0.0846	0.0308	0.0568
MM_RS01185	952.9346	1157.6279	423.5754	1234.4473	279.9691	442.2486	127.094	310.6211
MM_RS01190	0.7036	0.7533	0.8668	0.2115	0.0097	0.039	0.034	0.0252
MM_RS01195	0.1161	0.3173	0.1586	0.0569	0.0028	0.0231	0.0181	0.0514
MM_RS01200	0.0635	0.1793	0.0413	0.0981	0.0041	0.0112	0.0075	0.0187
MM_RS01205	0.101	0.0676	0.0914	0.0246	0.0027	0.0138	0.0115	0.0149
MM_RS01210	2.388	2.2139	0.9626	0.7693	0.1033	0.1689	0.095	0.0597
MM_RS01215	9.6083	4.7824	7.5374	1.0098	4.1579	5.5328	2.4516	4.0603
MM_RS01220	0.6912	0.5179	1.2194	0.332	0.0395	0.0838	0.0648	0.0937
MM_RS01225	1253.8641	2442.4415	1865.2792	1876.9691	385.5673	757.7952	463.469	454.1264
MM_RS01230	2.0248	3.6882	5.8715	2.6749	0.0625	0.1191	0.1176	0.0838
MM_RS01235	1.2048	1.1871	1.0173	0.3655	0.0453	0.1333	0.0961	0.0902
MM_RS01240	1.1228	2.4327	1.8149	1.2583	0.0311	0.0566	0.0572	0.0237
MM_RS01245	0.1654	0.1581	0.2581	0.1011	0.0687	0.1126	0.0716	0.1395
MM_RS01250	0.8378	1.2531	0.4903	0.1629	0.0369	0.0806	0.0271	0.0169
MM_RS01255	13.6519	12.8747	2.988	2.2393	0.6237	2.2433	1.3376	1.0172
MM_RS01260	4.8351	4.2247	5.1373	0.9061	0.1344	0.2853	0.1647	0.1023
MM_RS01270	0.7229	1.3331	5.262	1.1388	0.0565	0.1828	0.2807	0.3121
MM_RS01275	0.3348	0.1992	0.0726	0.0332	0.0361	0.0164	0.0332	0.0384
MM_RS01280	5.1612	4.6062	1.4677	1.2443	0.0594	0.247	0.1013	0.0839
MM_RS01285	0.8172	0.6622	1.2816	0.6114	0.0186	0.0509	0.0457	0.0662
MM_RS01290	0.2442	0.2312	0.1371	0.0708	0.061	0.0841	0.0387	0.0839
MM_RS01295	1.9627	1.7411	0.6482	0.5986	0.1419	0.3129	0.1059	0.188
MM_RS01300	1.7383	1.6023	1.0113	0.5536	0.0995	0.1347	0.0868	0.1262
MM_RS01305	6.1086	4.6015	1.9566	0.764	0.3359	0.4344	0.3006	0.2557
MM_RS01310	0.9272	1.0753	0.6906	0.2765	0.0327	0.0535	0.0511	0.0572
MM_RS01315	2.3524	2.8621	1.76	0.8878	0.0937	0.3592	0.2663	0.1902
MM_RS01320	72.5587	42.3277	6.6981	3.3164	4.028	6.9119	0.3943	0.5563
MM_RS01325	54.6143	41.5922	4.6203	3.0761	1.7507	3.6208	0.1394	0.2002
MM_RS01330	1.8087	2.5621	3.1448	0.611	0.0923	0.168	0.0396	0.1218
MM_RS01335	13.6409	10.8526	9.3018	4.8713	0.6788	1.0819	0.915	0.5585
MM_RS01340	19.1535	18.0393	19.9387	7.509	0.923	1.6261	1.3099	0.9048
MM_RS01345	12.9186	9.7766	6.4571	3.1108	1.0042	1.6047	0.8516	0.9463
MM_RS01350	7.7234	7.2014	7.513	3.4764	0.607	0.9901	0.6736	0.6579
MM_RS01355	14.8699	12.3902	3.6788	1.472	1.0188	3.4229	0.8486	1.1631
MM_RS01360	0.3486	0.3554	0.0918	0.0517	0.0369	0.0543	0.0169	0.0334
MM_RS01365	0.4213	0.4272	0.1345	0.0273	0.0074	0.0406	0.0307	0.0283
MM_RS01370	0	0.8579	0.076	0.0204	0.0116	0.2015	0	0.2836
MM_RS01380	7.8355	11.5399	21.8374	12.5956	0.8682	1.1193	2.6601	3.8366
MM_RS01385	1637.3702	2152.6724	1974.0837	2026.0456	1171.6138	2410.2393	2923.1054	2293.5014
MM_RS01395	1.2112	0.7805	0.7352	1.1998	0.261	0.095	1.2233	0.6754
MM_RS01400	2.9532	3.6817	2.0403	1.7209	0.0632	0.339	0.084	0.2122
MM_RS01405	7.0767	7.7671	4.6341	2.3279	0.4761	1.1544	0.9558	0.5931
MM_RS01410	6.4952	7.941	4.002	1.4349	0.335	0.8606	0.4872	0.4325
MM_RS01415	5.5805	4.6357	4.5048	2.2995	0.0938	0.1466	0.1547	0.1171
MM_RS01420	10.9296	12.1365	5.9118	3.8807	0.8096	0.9335	0.4013	0.6023
MM_RS01430	5.0091	4.9989	4.5454	4.1954	0.2329	0.4884	0.3159	0.3498
MM_RS01435	1.8796	1.6085	0.5787	0.2355	0.099	0.1123	0.0396	0.0771
MM_RS01440	5.7936	7.9986	2.2732	1.512	0.113	0.1428	0.0865	0.1385
MM_RS01445	2.9669	3.4892	1.1518	0.4702	0.2034	0.3358	0.219	0.2809
MM_RS01450	11.7045	13.0089	9.2661	5.3231	1.394	2.3287	1.2337	2.3098
MM_RS01455	7.9568	2.9779	3.2361	1.7553	0.4184	0.6902	1.1658	0.6469
MM_RS01460	2.3303	1.1581	1.5167	1.978	0.1345	0.2769	0.2649	0.3613
MM_RS01465	0.0746	0.079	0.0349	0.0053	0	0	0	0.0022
MM_RS01470	18.4559	11.7963	2.6332	1.2279	0.7078	1.6284	0.2087	0.7521
MM_RS01475	113.3774	54.0947	77.7808	30.1511	10.2182	11.9581	5.9847	5.2247
MM_RS01480	3.726	2.6731	0.9923	0.5863	0.2491	0.2599	0.032	0.0417
MM_RS01485	1.9323	1.5085	0.622	0.3962	0.0749	0.1279	0.2497	0.1283
MM_RS01490	6.8865	9.2773	2.069	1.0068	0.3339	0.6319	0.3437	0.5285
MM_RS01500	4.0835	3.3074	1.8282	0.7918	0.0474	0.1262	0.0738	0.075
MM_RS01505	0.4196	0.3864	0.5744	0.2104	0.019	0.0232	0.0655	0.0791
MM_RS01510	0.363	0.1484	0.5429	0.4315	0.0293	0.0427	0.0323	0.0536
MM_RS01515	0.282	0.2494	0.6876	0.4479	0.0182	0.0207	0.045	0.0616
MM_RS01520	0.935	0.6126	0.9195	0.5549	0.0334	0.0351	0.0836	0.0747
MM_RS01525	0.5734	0.5528	1.4649	0.2836	0.0395	0.0587	0.0956	0.131
MM_RS01530	1.0406	1.6521	2.7737	0.5204	0.073	0.1475	0.1343	0.1807
MM_RS01535	1.252	1.7968	3.0234	3.1236	0.0542	0.1053	0.1283	0.1651
MM_RS01540	0.5837	0.5207	0.4141	0.3784	0.0823	0.1966	0.1986	0.1253
MM_RS01545	0.3184	0.4321	0.6211	0.3027	0.0206	0.0562	0.0095	0.0548
MM_RS01550	2.0002	2.2955	3.8809	3.9359	0.1358	0.3433	0.2949	0.2979
MM_RS01555	1.2601	1.0641	4.0598	3.0849	0.0486	0.0947	0.2944	0.2589
MM_RS01560	3.339	1.9517	2.9401	1.3002	0.2332	0.3183	0.3215	0.3399
MM_RS01565	3.7793	4.1326	4.3785	1.7071	0.3458	1.0466	0.5734	0.7466
MM_RS01570	9.5426	13.2434	8.1658	3.3033	0.2327	0.6647	0.3929	0.3748
