gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS04415	145.2624	133.9509	174.5903	61.623	208.999	111.5045	75.202	64.0328
MM_RS04420	207.7409	122.5021	231.1424	69.8895	102.9398	56.4956	79.0585	23.1608
MM_RS04425	131.2048	114.8695	177.6267	47.3445	146.6113	108.5311	88.6998	32.6976
MM_RS04430	65.6024	65.2581	36.4362	39.8295	37.4327	57.9823	15.4261	14.9864
MM_RS04435	28.1153	29.7669	15.9409	8.2665	34.3133	44.6018	38.5651	42.2344
MM_RS04440	314.7352	383.9161	108.5496	190.8809	40.5521	62.4425	25.0673	16.3488
MM_RS04445	77.3171	81.2864	62.6248	27.054	115.4174	50.5487	7.713	16.3488
MM_RS04450	126.5189	99.9861	85.777	53.3565	90.4623	40.1416	42.4216	34.06
MM_RS04455	53.1067	60.6786	31.5022	67.635	59.2684	53.5222	94.4846	58.5832
MM_RS04460	174.9397	99.9861	171.554	260.0189	982.6074	735.9298	989.1956	1158.0397
MM_RS04465	440.4731	295.7604	352.217	577.1518	689.3849	563.4695	692.2441	569.4831
MM_RS04470	77.3171	112.5798	452.7962	565.1278	43.6714	71.3629	140.7627	126.7032
MM_RS04475	387.3664	225.5412	486.9552	419.3369	330.6552	826.6201	491.7054	667.5758
MM_RS04480	536.5337	502.6019	269.0968	220.1894	109.1786	410.3366	202.4669	119.8912
MM_RS04485	1141.0128	1202.8863	1108.269	1256.5076	414.8787	643.7527	374.0818	494.5511
MM_RS04490	382.6805	904.4545	165.8608	205.1594	280.745	422.2304	258.3864	231.6079
MM_RS04495	280.3721	433.9092	888.8924	1054.3541	449.1919	636.3191	1243.7255	783.3798
MM_RS04500	245.2279	178.2195	107.411	128.5065	271.3868	346.4073	302.7363	235.6951
MM_RS04505	349.8794	256.4529	260.3673	299.8484	246.4317	337.487	202.4669	314.7143
MM_RS04510	206.1789	146.5445	131.7018	226.2014	377.446	343.4339	131.1214	243.8695
MM_RS04515	186.6544	158.7566	223.172	336.6719	271.3868	227.4692	279.5972	299.7279
MM_RS04520	252.2568	256.4529	741.6293	703.4038	290.1031	359.7879	410.7186	433.2431
MM_RS04525	456.8737	344.6086	499.4801	1338.421	268.2674	316.6728	553.4096	419.6191
MM_RS04530	573.2398	554.5031	1076.3872	1468.4305	520.9379	489.1331	431.9295	491.8263
MM_RS04535	90.5938	78.2334	145.3654	137.5245	215.2378	150.1594	376.01	464.5783
MM_RS04540	35.9251	25.569	216.7197	266.7824	68.6265	78.7965	150.404	197.548
MM_RS04545	191.3403	162.9545	756.052	1288.8221	205.8796	99.6107	460.8533	358.3111
MM_RS04550	159.3201	109.9084	590.1912	823.6437	74.8653	87.7169	314.3058	190.736
MM_RS04555	58.5736	37.3994	166.9994	157.0634	246.4317	150.1594	491.7054	453.6791
MM_RS04560	7.8098	10.3039	9.4886	15.03	9.3582	7.4336	30.8521	25.8856
MM_RS04565	109.3373	96.9331	89.952	68.3865	115.4174	84.7434	202.4669	138.9648
MM_RS04575	396.7382	295.7604	236.0765	311.1209	689.3849	713.6289	595.8313	405.9951
MM_RS04580	32.0202	22.8976	28.8454	30.06	24.9551	11.8938	28.9238	47.684
MM_RS04585	9.3718	14.8834	6.4523	1.503	15.5969	7.4336	7.713	5.4496
MM_RS04590	57.0116	64.1132	52.3771	71.3925	59.2684	50.5487	48.2064	35.4224
MM_RS04600	0	0	82.7406	0	0	47.5753	129.1932	119.8912
MM_RS04605	1610.3822	1413.1625	996.683	1000.2462	6107.7627	3649.9143	2161.5756	3422.348
MM_RS04610	100.7465	109.1451	189.7721	88.677	96.701	78.7965	86.7715	70.8448
MM_RS04615	28.1153	79.7599	9.8681	48.096	34.3133	35.6814	23.1391	14.9864
MM_RS04620	173.3777	206.4599	60.7271	64.629	212.1184	319.6463	84.8433	80.3816
MM_RS04625	153.0722	141.965	158.2699	226.9529	124.7755	139.7523	192.8257	156.676
MM_RS04630	57.0116	46.94	140.8109	157.0634	99.8204	49.062	179.3279	136.24
MM_RS04635	261.6285	246.9123	524.1505	592.9333	311.9388	246.7967	782.8721	679.8374
MM_RS04640	8.5908	4.5795	12.1454	12.024	6.2388	23.7876	40.4934	25.8856
MM_RS04645	8.5908	8.7774	8.35	6.7635	6.2388	11.8938	11.5695	16.3488
MM_RS04650	496.7037	545.7257	394.7259	1215.9266	1063.7115	1016.9211	755.8766	705.723
MM_RS04655	2464.7751	2258.0833	1452.136	2263.5172	2732.5843	1934.2316	1612.0225	1651.2284
MM_RS04660	1618.192	1393.6995	923.4309	3292.3204	2595.3312	2222.6566	1567.6726	1220.7101
MM_RS04665	74.1932	63.35	25.0499	30.06	62.3878	144.2125	61.7042	87.1936
MM_RS04670	22.6484	20.2262	11.7659	9.018	46.7908	59.4691	52.0629	39.5096
MM_RS04675	4075.9383	3274.7359	1116.2394	1676.5959	2523.5853	3083.4714	464.7098	489.1015
MM_RS04680	1428.4137	1114.7306	898.0015	1061.8691	1253.9942	961.9123	1345.9231	1317.4405
MM_RS04685	2.3429	1.5265	0	2.2545	3.1194	5.9469	9.6413	4.0872
MM_RS04690	554.4963	412.9197	237.5946	270.5399	782.9665	645.2394	557.2661	391.0087
MM_RS04695	123.395	110.29	211.4061	418.5854	102.9398	69.8762	181.2561	81.744
MM_RS04700	17.9626	22.516	38.7135	24.7995	12.4776	34.1947	46.2782	40.872
MM_RS04710	207.7409	181.6542	226.2083	148.0455	84.2235	87.7169	146.5475	89.9184
MM_RS04715	222.5795	282.4035	568.5572	1256.5076	611.4001	336.0003	663.3202	453.6791
MM_RS04720	149.1673	184.7072	72.4929	80.4105	159.0888	169.4869	90.6281	100.8176
MM_RS04725	492.0178	901.0199	257.7105	335.1689	224.596	285.4515	161.9735	216.6215
MM_RS04730	160.882	130.8978	92.6088	52.605	174.6858	129.3452	115.6954	174.3872
MM_RS04735	375.6517	298.0502	218.6174	297.5939	205.8796	220.0356	98.3411	145.7768
MM_RS04740	438.9112	308.7357	206.0925	239.7284	386.8042	325.5932	302.7363	194.8232
MM_RS04745	1271.4366	1172.3562	1104.8531	2621.9826	1388.1279	1057.0628	674.8898	775.2054
MM_RS04750	1950.1088	1934.0825	1067.2782	1816.3749	648.8328	837.0272	337.4449	824.2518
MM_RS04755	430.3204	380.8631	435.3372	1215.9266	152.85	160.5665	165.8301	257.4935
MM_RS04760	221.0175	177.4563	204.9538	542.5828	121.6562	105.5576	148.4758	132.1528
MM_RS04765	602.1361	449.9375	647.5023	1279.8041	742.4145	468.3189	676.818	595.3687
MM_RS04770	130.4238	90.8271	211.7856	375.7499	152.85	117.4514	217.893	211.172
MM_RS04775	416.2627	268.2833	1115.4803	926.5992	358.7297	286.9383	601.616	423.7063
MM_RS04780	169.4728	168.6789	225.0697	235.9709	249.5511	170.9736	360.584	232.9703
MM_RS04785	103.8704	93.8801	211.7856	255.5099	62.3878	123.3983	254.5299	153.9512
MM_RS04790	49.2018	37.781	22.3931	25.551	71.7459	77.3098	15.4261	49.0464
MM_RS04795	96.0606	95.7882	175.3494	153.3059	271.3868	236.3896	215.9647	254.7687
MM_RS04800	593.5453	521.3016	1989.95	3231.4489	246.4317	203.6816	227.5343	253.4063
MM_RS04805	55.4496	33.5831	315.4012	311.8724	87.3429	41.6284	306.5928	272.4799
MM_RS04815	1457.31	1649.7708	1597.8809	6016.507	511.5797	365.7348	269.9559	628.0663
MM_RS04820	92.1557	25.9506	87.6747	0	368.0878	273.5577	179.3279	258.8559
MM_RS04825	10.1527	6.106	9.8681	18.036	0	13.3805	0	5.4496
MM_RS04830	45.2969	29.3852	84.2588	57.8655	28.0745	31.2213	19.2826	13.624
MM_RS04835	36.7061	24.0425	25.0499	12.024	53.0296	29.7345	44.3499	44.9592
MM_RS04840	196.0262	102.6575	951.1377	325.3994	187.1633	104.0709	279.5972	196.1856
MM_RS04845	33.5822	9.9223	67.9384	33.066	65.5072	41.6284	67.489	69.4824
MM_RS04850	80.441	47.7033	93.7474	154.8089	152.85	55.0089	104.1259	114.4416
MM_RS04855	355.3462	221.3433	181.0426	232.2134	436.7144	437.0977	325.8754	302.4527
MM_RS04860	7.0288	9.5407	6.8318	11.2725	6.2388	10.4071	15.4261	10.8992
MM_RS04865	24.2104	23.2792	9.4886	4.509	12.4776	11.8938	1.9283	10.8992
MM_RS04870	49.2018	47.7033	43.6476	47.3445	40.5521	34.1947	23.1391	28.6104
MM_RS04875	10.1527	11.0672	14.4227	8.2665	6.2388	26.7611	28.9238	16.3488
MM_RS04880	15.6196	14.1202	8.7295	4.509	12.4776	17.8407	1.9283	10.8992
MM_RS04885	98.4036	70.2193	66.0407	109.719	31.1939	43.1151	32.7804	36.7848
MM_RS04890	1336.258	1547.4949	1679.4829	3099.9365	2972.7772	4619.2602	2256.0601	2704.3634
MM_RS04895	74594.5915	5593.8794	7313.816	3351.6889	212236.9537	117368.1621	314057.0682	71118.626
MM_RS04900	303.8015	283.93	68.6975	166.0814	467.9083	573.8766	134.978	212.5344
MM_RS04905	203.055	162.9545	751.877	474.9478	168.447	156.1063	337.4449	107.6296
MM_RS04910	174.1587	334.3047	1348.5204	632.7628	115.4174	87.7169	356.7275	151.2264
MM_RS04915	414.7008	852.5533	2051.8157	800.3472	1041.8758	1546.1959	4170.8189	2874.6633
MM_RS04920	652.1189	627.7754	1295.0047	1764.5214	736.1757	784.9918	1263.008	1376.0237
MM_RS04925	64.8214	42.7422	34.9181	51.8535	46.7908	25.2744	32.7804	20.436
MM_RS04930	155.4152	101.131	42.8885	71.3925	102.9398	110.0178	48.2064	95.368
MM_RS04935	287.4009	172.4951	72.1134	108.9675	233.9541	251.2568	163.9018	197.548
MM_RS04940	938.7388	786.1503	1797.5212	1730.7039	829.7573	597.6642	913.9936	636.2407
MM_RS04945	377.2137	337.7393	457.7303	246.4919	174.6858	187.3276	171.6148	130.7904
MM_RS04950	155.4152	211.0394	134.7382	81.9135	99.8204	162.0532	133.0497	149.864
MM_RS04955	84.3459	67.5479	56.5521	40.581	171.5664	138.2656	127.2649	119.8912
MM_RS04960	99.1846	111.8165	54.6544	63.8775	65.5072	150.1594	140.7627	99.4552
MM_RS04965	556.0583	960.172	117.6587	252.5039	967.0104	587.2571	584.2617	903.271
MM_RS04975	31.2392	26.3322	20.1158	8.2665	118.5368	102.5842	25.0673	42.2344
MM_RS04980	31.2392	40.4524	17.459	18.7875	321.297	170.9736	44.3499	98.0928
MM_RS04990	6609.4397	8281.6739	25.4295	153.3059	8933.9286	7298.342	40.4934	107.6296
MM_RS04995	1180.8428	1634.1241	23.1522	51.8535	1516.0228	1375.2223	7.713	6.812
MM_RS05000	2902.1243	1909.6584	28.0863	49.599	2473.6751	1928.2847	23.1391	24.5232
MM_RS05005	124.9569	120.2123	29.6044	20.2905	118.5368	40.1416	44.3499	69.4824
MM_RS05010	198.3691	114.1063	91.8497	80.4105	77.9847	69.8762	67.489	57.2208
MM_RS05015	256.9427	246.5306	335.517	919.0842	62.3878	44.6018	96.4128	58.5832
MM_RS05020	158.5391	145.3996	44.0271	23.2965	77.9847	78.7965	25.0673	23.1608
MM_RS05025	15256.4582	15480.2922	1206.1914	1169.3336	4666.6052	6266.5535	522.5575	208.4472
MM_RS05030	64.8214	82.0497	17.8386	21.7935	134.1337	129.3452	75.202	58.5832
MM_RS05035	362.375	245.7674	1122.6916	1394.7835	729.9369	484.6729	1083.6802	634.8783
MM_RS05040	426.4155	332.7782	1563.722	2232.7057	271.3868	334.5135	657.5355	673.0254
MM_RS05045	241.323	135.4774	1063.1032	1501.4965	155.9694	147.186	227.5343	271.1175
MM_RS05050	320.2021	282.4035	1135.9757	1465.4245	134.1337	126.3718	489.7772	254.7687
MM_RS05055	160.882	110.6716	95.2656	61.623	280.745	162.0532	215.9647	151.2264
MM_RS05060	247.5709	189.6683	79.3247	127.755	277.6256	203.6816	150.404	114.4416
MM_RS05070	25.7724	32.8199	20.1158	18.7875	28.0745	26.7611	13.4978	21.7984
MM_RS05075	305.3635	238.1349	127.9064	206.6624	252.6705	341.9472	117.6236	132.1528
MM_RS05080	199.9311	249.9653	118.4178	103.707	59.2684	154.6196	77.1303	115.804
MM_RS05085	26.5533	19.0813	23.5317	14.2785	18.7163	35.6814	73.2737	32.6976
MM_RS05090	387.3664	358.3472	408.3895	600.4483	212.1184	270.5843	196.6822	314.7143
MM_RS05100	85.9079	87.0108	115.0019	235.2194	199.6409	114.478	331.6601	273.8423
MM_RS05105	322.545	212.1843	431.5417	560.6188	159.0888	102.5842	229.4625	185.2864
MM_RS05110	27.3343	35.4913	70.9748	60.8715	43.6714	43.1151	42.4216	24.5232
MM_RS05115	0	14.5018	0	0	0	5.9469	0	0
MM_RS05120	206.9599	352.2411	78.5656	66.8835	265.148	209.6285	241.0321	123.9784
MM_RS05125	356.9082	301.4848	285.0377	514.0258	474.147	355.3277	487.8489	380.1095
MM_RS05130	216.3317	213.3291	199.2607	379.5074	611.4001	663.0802	580.4052	1392.3725
MM_RS05135	149.1673	118.3042	98.6815	170.5904	449.1919	260.1772	256.4581	288.8287
MM_RS05140	345.1935	323.6192	212.1652	779.3052	230.8347	170.9736	156.1888	156.676
MM_RS05145	36.7061	50.7563	37.5749	162.3239	37.4327	26.7611	59.776	61.308
MM_RS05150	131.9857	289.2728	121.0746	145.791	249.5511	353.841	117.6236	213.8968
MM_RS05155	870.0125	1011.3099	431.5417	763.5237	1400.6054	972.3193	408.7904	419.6191
MM_RS05160	520.9141	373.9938	456.9712	553.8553	745.5338	599.1509	377.9383	370.5727
MM_RS05165	174.1587	99.9861	192.8084	277.3034	630.1165	306.2657	291.1667	311.9895
MM_RS05170	10.9337	7.6325	3.4159	3.7575	0	0	3.8565	9.5368
MM_RS05175	279.5911	197.6825	304.774	1539.0715	196.5215	147.186	379.8665	303.8151
MM_RS05180	299.1156	179.3644	365.501	1078.4021	305.7001	163.54	466.6381	235.6951
MM_RS05185	66.3834	49.9931	62.2452	120.24	115.4174	130.832	302.7363	178.4744
MM_RS05190	100.7465	77.4702	111.586	386.2709	598.9226	459.3986	505.2032	589.9191
MM_RS05195	577.9257	402.2342	359.0488	1131.7586	143.4919	168.0001	200.5387	209.8096
MM_RS05200	343.6315	213.7108	296.8035	750.7482	37.4327	50.5487	119.5519	68.12
MM_RS05205	152.2912	117.1593	72.8725	223.9469	71.7459	117.4514	242.9603	152.5888
MM_RS05210	113.2422	75.562	198.8811	103.707	131.0143	78.7965	252.6016	111.7168
MM_RS05215	226.4844	171.7319	809.5677	1049.8451	137.2531	105.5576	254.5299	174.3872
MM_RS05220	46.0779	43.5054	44.7862	66.8835	37.4327	23.7876	3.8565	19.0736
MM_RS05225	294.4297	331.6333	378.026	273.5459	124.7755	260.1772	133.0497	216.6215
MM_RS05230	2952.1071	1989.7999	946.5831	1451.146	3294.0742	3651.4011	1074.0389	1731.61
MM_RS05235	114.0232	122.1204	94.5065	105.21	602.042	188.8143	441.5707	188.0112
MM_RS05240	14.8386	13.7385	10.2477	7.515	6.2388	14.8673	15.4261	28.6104
MM_RS05245	2210.9564	2459.582	1918.9753	4460.151	754.892	1030.3017	1261.0798	702.9982
MM_RS05250	171.8158	246.9123	298.3217	471.9418	165.3276	230.4427	557.2661	542.2351
MM_RS05255	456.0927	462.5312	662.3046	689.8768	917.1002	853.3812	2175.0734	1574.934
MM_RS05260	1156.6324	3760.1647	4390.5669	12844.6337	932.6972	1416.8507	3299.2469	2775.2082
MM_RS05265	699.7587	862.8572	3177.5437	2668.5756	1247.7554	1859.8953	4506.3355	4004.0927
MM_RS05270	809.096	680.8214	3596.5605	3786.0557	742.4145	845.9476	3243.3275	2600.821
MM_RS05275	494.3608	524.3546	5236.9504	8631.7261	748.6532	523.3278	17711.0362	4351.5046
MM_RS05280	202.274	123.6469	179.9039	201.4019	134.1337	87.7169	84.8433	121.2536
MM_RS05285	16.4006	11.0672	10.2477	6.7635	3.1194	4.4602	15.4261	0
MM_RS05290	162.444	157.2301	47.8226	206.6624	196.5215	182.8674	77.1303	70.8448
MM_RS05295	61.6975	48.0849	12.525	15.03	15.5969	14.8673	34.7086	1.3624
MM_RS05300	43.7349	43.1238	31.1226	28.557	46.7908	56.4956	36.6369	46.3216
MM_RS05305	6.2478	9.159	3.7954	1.503	9.3582	1.4867	9.6413	14.9864
MM_RS05310	80.441	65.6397	33.3999	34.569	40.5521	43.1151	30.8521	10.8992
MM_RS05325	92.9367	105.7105	59.5884	20.2905	34.3133	60.9558	44.3499	16.3488
MM_RS05330	5577.7642	5211.1081	1857.8687	1684.8624	2408.1679	4968.641	266.0994	305.1775
MM_RS05335	302.2395	228.2126	375.7487	417.8339	723.6981	517.3809	910.1371	1038.1486
MM_RS05340	903.5947	559.0826	445.9644	393.0344	842.2349	718.0891	717.3114	901.9086
MM_RS05345	1282.3703	980.0165	681.6613	632.0113	1044.9951	847.4343	601.616	692.099
MM_RS05350	85.1269	74.7988	215.9606	393.0344	205.8796	124.8851	651.7507	666.2134
MM_RS05355	224.1415	153.0322	323.3716	594.4363	265.148	197.7347	568.8357	546.3223
MM_RS05360	1908.7169	1234.1797	1805.8711	2731.7016	2277.1536	2332.6744	2288.8405	3155.3177
MM_RS05365	2136.7632	2076.8107	636.4956	1135.5161	1500.4259	1862.8687	653.679	1010.9006
MM_RS05370	381.8996	406.4321	111.2064	234.4679	265.148	310.7259	198.6104	292.9159
MM_RS05375	160.882	178.2195	1126.4871	432.8639	184.0439	132.3187	1334.3535	389.6463
MM_RS05380	36.7061	64.1132	336.6557	97.695	77.9847	87.7169	175.4713	149.864
MM_RS05385	199.9311	216.0005	221.6538	197.6444	46.7908	99.6107	94.4846	70.8448
MM_RS05390	288.9629	1035.734	449.3803	1393.2805	1606.4851	1535.7888	802.1547	1540.874
MM_RS05395	190.5593	288.5095	292.249	428.3549	127.8949	184.3541	264.1711	305.1775
MM_RS05400	60.1355	38.9259	155.2336	134.5185	184.0439	111.5045	350.9427	381.4719
MM_RS05405	58.5736	49.6114	131.7018	90.9315	46.7908	68.3894	206.3234	175.7496
MM_RS05410	130.4238	189.6683	172.6926	131.5125	87.3429	69.8762	223.6778	166.2128
MM_RS05415	409.2339	447.2661	28.8454	69.138	311.9388	325.5932	152.3323	59.9456
MM_RS05420	483.4271	507.1815	104.3746	152.5544	492.8634	481.6995	279.5972	143.052
MM_RS05440	1486.2063	3470.8919	2229.0629	5440.1067	3131.866	2343.0815	3187.408	2054.4987
MM_RS05445	666.9575	610.2206	1612.6831	2231.9542	467.9083	364.2481	1259.1515	374.6599
MM_RS05450	371.7468	338.121	226.2083	295.3394	311.9388	279.5046	160.0453	107.6296
MM_RS05455	332.6978	417.8809	1148.8802	981.4587	168.447	162.0532	557.2661	472.7527
MM_RS05460	1722.0625	2103.1429	866.4993	4574.379	1466.1126	1736.4969	595.8313	931.8814
MM_RS05465	167.9109	271.718	415.2213	260.0189	196.5215	211.1152	335.5166	340.5999
MM_RS05470	66.3834	48.8482	11.7659	6.7635	28.0745	52.0354	7.713	29.9728
MM_RS05475	1258.1599	1554.7458	885.8561	3585.4053	283.8644	289.9117	202.4669	252.0439
MM_RS05480	69.5073	65.6397	31.5022	19.539	9.3582	23.7876	7.713	2.7248
MM_RS05490	108.5563	139.2936	232.281	195.3899	358.7297	462.372	370.2253	273.8423
MM_RS05495	235.8562	215.2373	112.7246	89.4285	368.0878	280.9914	254.5299	188.0112
MM_RS05500	28.8963	13.7385	26.5681	75.15	21.8357	31.2213	96.4128	65.3952
MM_RS05505	49.2018	56.8623	59.968	81.162	43.6714	40.1416	71.3455	44.9592
MM_RS05510	114.8042	84.3394	79.3247	166.0814	65.5072	108.5311	161.9735	133.5152
MM_RS05515	38.2681	46.94	19.7363	17.2845	43.6714	83.2567	71.3455	72.2072
MM_RS05520	118.7091	123.2653	70.9748	43.587	93.5817	44.6018	113.7671	61.308
MM_RS05525	319.4211	306.0644	317.6785	441.1304	464.7889	630.3722	362.5122	416.8943
MM_RS05530	78.0981	54.1909	98.3019	235.9709	84.2235	139.7523	80.9868	168.9376
MM_RS05535	81.222	51.9012	61.1066	196.8929	43.6714	50.5487	23.1391	70.8448
MM_RS05540	233.5132	142.3466	226.5879	595.9393	196.5215	190.301	408.7904	434.6055
MM_RS05545	111.6802	78.615	231.5219	450.8998	205.8796	228.9559	358.6557	367.8479
MM_RS05550	27.3343	27.0955	51.2385	84.168	106.0592	87.7169	82.915	173.0248
MM_RS05555	21.8675	26.7138	15.1818	3.7575	3.1194	7.4336	11.5695	1.3624
MM_RS05560	156.1961	211.0394	88.8133	57.8655	374.3266	353.841	281.5255	194.8232
MM_RS05565	210.0838	255.308	351.8374	477.9538	165.3276	205.1683	179.3279	284.7415
MM_RS05570	76.5361	60.297	45.5453	31.563	190.2827	178.4072	161.9735	151.2264
MM_RS05575	1761.1115	1461.2474	7598.0946	29802.977	408.6399	457.9119	1145.3844	1505.4517
MM_RS05580	324.107	249.5836	1264.2616	3875.4842	187.1633	132.3187	732.7375	970.0286
MM_RS05585	627.1275	1058.2499	827.0267	1067.1296	277.6256	414.7968	273.8124	232.9703
MM_RS05590	3.1239	8.7774	10.2477	6.7635	28.0745	25.2744	77.1303	57.2208
MM_RS05595	2550.683	2023.383	1223.2708	3828.1397	7829.6651	9492.7507	7568.4069	9896.4713
MM_RS05600	5676.1678	3362.8916	2454.5121	13304.5515	5368.4676	7946.5549	6498.2245	7426.4407
MM_RS05605	768.485	418.6441	259.6082	1440.625	1609.6045	1407.9303	1693.0092	3051.7753
MM_RS05610	119.49	83.9578	87.2952	154.0574	184.0439	123.3983	441.5707	321.5263
MM_RS05615	726.3121	689.2172	653.1955	1580.404	598.9226	498.0535	406.8621	554.4967
MM_RS05620	668.5195	536.9483	600.8184	920.5872	664.4297	600.6376	563.0509	856.9494
MM_RS05625	157.7581	128.2265	205.7129	226.9529	124.7755	127.8585	285.382	320.1639
MM_RS05630	317.0782	372.849	611.4456	363.7259	155.9694	245.3099	339.3731	780.655
MM_RS05635	249.1328	344.227	108.9292	231.4619	589.5644	437.0977	316.2341	366.4855
MM_RS05640	720.8452	1572.3007	1069.1759	4111.4551	2121.1842	1507.541	1374.8469	1555.8604
MM_RS05645	1314.3905	1014.3629	409.1486	779.3052	976.3686	636.3191	368.297	288.8287
MM_RS05650	295.2107	264.0855	113.8632	127.0035	533.4154	404.3897	177.3996	190.736
MM_RS05655	242.104	227.4493	112.7246	97.695	436.7144	404.3897	121.4802	211.172
MM_RS05660	502.9516	523.973	403.835	665.0773	583.3256	621.4518	651.7507	385.5591
MM_RS05665	1312.0476	1187.6213	518.0778	490.7293	455.4307	667.5403	233.319	224.7959
MM_RS05670	251.4758	211.8026	209.5084	306.6119	96.701	173.947	227.5343	151.2264
MM_RS05675	593.5453	572.8212	499.1006	1281.3071	511.5797	446.018	314.3058	418.2567
MM_RS05690	28.1153	49.9931	35.6772	19.539	40.5521	78.7965	52.0629	55.8584
MM_RS05695	3.1239	4.5795	3.7954	3.7575	0	11.8938	7.713	6.812
MM_RS05700	7.8098	6.4876	7.2113	3.006	9.3582	10.4071	3.8565	20.436
MM_RS05710	96.8416	192.3397	28.0863	20.2905	59.2684	75.8231	21.2108	14.9864
MM_RS05715	146.0434	158.3749	76.6679	80.4105	124.7755	71.3629	71.3455	40.872
MM_RS05720	4065.7856	2499.2711	11161.6347	16526.9824	998.2043	1024.3548	1766.283	983.6526
MM_RS05725	217.1126	158.3749	148.7813	302.8544	364.9685	318.1595	308.521	288.8287
MM_RS05730	581.8306	559.8459	432.6803	506.5108	701.8624	606.5845	578.477	576.2951
MM_RS05735	147.6054	245.0041	286.9354	544.0858	56.149	77.3098	53.9912	76.2944
MM_RS05740	135.8906	142.7283	352.9761	296.0909	149.7306	190.301	277.6689	328.3383
MM_RS05745	255.3807	151.124	163.9631	166.8329	408.6399	398.4428	406.8621	392.3711
MM_RS05750	237.4181	250.3469	313.883	420.0884	673.7879	529.2747	308.521	457.7663
MM_RS05755	188.2164	171.7319	291.8695	180.3599	302.5807	246.7967	296.9515	305.1775
MM_RS05760	126.5189	150.3608	2031.6999	2365.7212	190.2827	154.6196	1145.3844	1249.3205
MM_RS05765	199.9311	217.1454	895.7242	387.7739	190.2827	217.0621	1664.0854	1377.3861
MM_RS05770	1968.0714	2027.9625	1990.3296	7980.9273	1653.2759	1977.3467	1014.2629	1450.9557
MM_RS05775	784.1046	311.7887	282.3809	106.713	1073.0696	416.2835	532.1988	392.3711
MM_RS05780	104.6514	78.615	29.2249	102.204	71.7459	89.2036	3.8565	38.1472
MM_RS05785	99.1846	118.6858	130.1836	95.4405	124.7755	108.5311	100.2693	104.9048
MM_RS05790	400.6431	333.1598	619.4161	622.2418	255.7899	202.1948	387.5796	350.1367
MM_RS05795	63.2594	59.9153	57.6907	114.9795	140.3725	78.7965	148.4758	222.0711
MM_RS05800	766.9231	665.1748	517.3187	598.1938	358.7297	343.4339	296.9515	243.8695
MM_RS05805	146.8244	210.6578	147.6427	127.755	324.4164	307.7525	339.3731	254.7687
MM_RS05810	409.2339	461.0047	528.705	469.6873	393.0429	388.0357	422.2882	500.0007
MM_RS05815	59.3545	37.0178	21.2545	34.569	46.7908	50.5487	82.915	66.7576
MM_RS05820	82.003	53.0461	146.1245	82.665	131.0143	107.0443	148.4758	128.0656
MM_RS05825	315.5162	172.1135	99.4406	87.9255	199.6409	133.8054	113.7671	129.428
MM_RS05830	828.6205	617.8531	392.8282	438.8759	1253.9942	1407.9303	1048.9715	1346.0509
MM_RS05835	19230.088	12419.6487	1314.3614	4920.0688	446627.8043	225002.7237	8711.863	190438.9528
MM_RS05840	342.0696	290.036	308.5694	206.6624	602.042	527.788	522.5575	636.2407
MM_RS05845	78.8791	74.7988	107.411	116.4825	321.297	157.593	144.6192	287.4663
MM_RS05850	126.5189	137.0039	401.5577	172.0934	96.701	98.124	73.2737	87.1936
MM_RS05855	248.3519	340.0291	494.546	240.4799	271.3868	257.2037	266.0994	209.8096
MM_RS05860	53.1067	48.4665	39.093	42.084	106.0592	78.7965	121.4802	91.2808
MM_RS05865	14.0577	14.8834	45.1658	29.3085	15.5969	34.1947	80.9868	31.3352
MM_RS05870	15.6196	24.0425	37.1953	21.7935	37.4327	37.1682	82.915	44.9592
MM_RS05875	67.9453	80.9048	96.0247	66.8835	115.4174	120.4249	138.8345	178.4744
MM_RS05885	42.9539	62.5867	26.1885	15.7815	40.5521	55.0089	71.3455	32.6976
MM_RS05890	208.5218	259.8876	915.8401	1019.7852	87.3429	114.478	177.3996	213.8968
MM_RS05895	341.2886	284.3116	201.9175	256.2614	355.6103	279.5046	177.3996	121.2536
MM_RS05900	185.0924	299.9583	299.8399	254.7584	96.701	159.0798	179.3279	163.488
MM_RS05905	85.1269	51.9012	162.0654	96.192	74.8653	59.4691	179.3279	173.0248
MM_RS05910	53.8877	41.5973	42.8885	26.3025	121.6562	139.7523	77.1303	91.2808
MM_RS05915	192.1213	226.3044	303.6353	205.1594	664.4297	643.7527	136.9062	237.0575
MM_RS05920	85.9079	207.6047	311.9853	146.5425	90.4623	175.4338	187.0409	213.8968
MM_RS05925	855.1739	525.1179	727.9657	610.2178	932.6972	947.045	655.6072	885.5598
MM_RS05930	865.3266	371.7041	278.2059	443.3849	477.2664	472.7791	281.5255	211.172
MM_RS05935	308.4874	323.6192	572.7321	287.0729	346.2521	269.0976	624.7551	365.1231
MM_RS05940	145.2624	77.8518	640.291	353.9564	149.7306	68.3894	395.2926	325.6135
MM_RS05945	57.7926	61.0602	519.596	480.2083	62.3878	53.5222	377.9383	252.0439
