fragment_length	offset_5p	profile	phase_score	valid_codons
20	20	[2.2877367751498947, 1.6378205695395947, 3.1914680853062025, 4.6273183399960995, 5.355341803292722, 5.672027247206374, 6.941165586661518, 5.922318978594769, 3.9021454406217186, 2.0053397466334872, 1.5780636955657998, 0.6482108537749275, 0.7232162018089761, 0.6580087009501177, 0.40112104247694375, 0.4330349814624812, 0.2395210847770431, 0.3738237882588412, 0.4857819510223302, 0.6290367979368978, 2.180484573101595, 0.7569863368924782, 0.5107289524275871, 0.5359156536279027, 0.4446423824847116, 0.4094547518654979, 0.7297740500908958, 0.8691438171392651, 0.7362278758755213, 1.4738434043569288, 1.068741355985103, 0.5323384357366969, 0.8404803859684328, 0.6223746003169381, 0.49246359569800563, 0.9653842660036903, 1.0975278926252976, 0.8648820988429411, 0.713118504293172, 0.7239170141439433, 0.9765920700204271, 0.8786171938011171, 1.1253236644034865, 0.6935772510138859, 0.8412223574840534, 1.1448558581353543, 0.6733356017457452, 0.8657577903573662, 1.3469111046505886, 0.9372398467466723, 0.7041987811210167, 0.7229614667509312, 1.1801713574495556, 0.8355620005517254, 1.2159125183379378, 0.6943730876759245, 0.597408195756408, 1.0179895534068313, 0.9269871444993911, 1.2576001559360137, 1.2537576989777741, 0.9729861539822159, 1.1122356427371245, 0.8597188704420449, 0.6857129115371381, 1.0545600111958964, 1.193779679876219, 1.0831943171911613, 0.9042308482250455, 0.6924189540436334, 1.0072580142159737, 1.225489260932652, 1.5149312451719559, 0.7073775437449583, 1.3115876012748675, 1.018945297105532, 0.64110548425974, 1.0952653497015543, 1.169416479975815, 0.8289287459787806, 0.9944232113712241, 0.9383460745764806, 0.9606100880485746, 0.9722068447618637, 1.1790637893226532, 1.1408287223699511, 1.0353161734870704, 0.8737755582007547, 0.5599754935018875, 1.1307014067685153, 0.9627894097434062, 0.7619166297195333, 0.682653486086959, 1.5083374273339465, 0.9011498404171941, 0.9195445824720083, 1.081910517307453, 0.818767801344631, 1.2276627677365668, 0.938625014259985, 0.6283812627727787, 1.1343023497690583, 1.3763371124013235, 0.9245514758970902, 1.187601046049394, 0.9425844927185426, 0.8747927900032829, 0.804307964755522, 1.3525182144924512, 0.8870417009553796, 0.8080185054273922, 1.1692660279624683, 0.5697097472293211, 0.9954449888855746, 0.983573267145169, 0.37608510194816724, 1.0421883607576, 1.0016481056818574, 1.2033637487517403, 0.8440123653630544, 0.8359937853184372, 0.6181853526869815, 1.140547999889949, 1.340604435684519, 1.0562614257527554, 0.8190947911687719, 1.3312599661785844, 0.5578109071548325, 0.9099010990508817, 1.350271714649399, 0.7419767494330962, 0.5486319972360783, 1.1889744279324634, 1.3937397182289355, 1.1801675123072357, 1.4992608712411266, 1.0470279858953067, 0.9851579626954587, 1.303979560411282, 0.8561664597595653, 1.0231367244134826, 0.9666865055528245, 0.7908914152923364, 1.3119271866792663, 1.3397450510304882, 0.8404578839658603, 0.8921415394691674, 0.8937668109160892, 0.9910257098181875, 0.8941199395184014, 0.9215868857411528, 0.7007253031538742, 0.7853687022482739, 1.0177940904751175, 0.8454910464433962, 1.2653616753377488, 0.9736843990371596, 0.5804766134325237, 1.0493716889647742, 1.1723494943631407, 0.9711791777840159, 1.0585678425533878, 1.2453924683759858, 0.9211799706451781, 1.1232218940995409, 0.8338206107038926, 0.7312621220577389, 1.2037649556797987, 1.0724219448069385, 0.7003885265407466, 1.0783545122507012, 0.8180441893761461, 0.8206445984084211, 0.8172623237991303, 0.9243733451609446, 1.1193225354574434, 0.976796148955149, 0.7847823624772982, 0.6743012647594812, 0.708662223428026, 1.0220309723067953, 1.037374786025545, 0.8011875975258504, 1.0159746632625208, 1.0256433237484577, 1.3634665930596703, 1.2436533627353918, 0.8048414906742533, 0.6773179446391893, 1.0759724789200875, 0.9926305867795351, 0.6733786671918601, 1.668756085780816, 0.49098265910074235, 1.4467625778544453, 0.8885661550510509, 1.063262921266423, 1.2520695979367042, 1.0937519381212797, 1.023821233657317, 0.7558724554229016, 1.3510130836979386, 0.9529704599655137, 0.6451917781872412, 1.1770264797768528, 0.6767314596579, 1.0651330638162388, 0.9960287073983012, 0.8438979423002213, 1.384332632677152, 1.0039529014234947, 0.6136431310120991, 1.3861594111062665, 1.1717523616089298, 0.7021161593043306, 0.905191762025158, 0.8377531522925716, 0.9036598620974141, 0.9676285940285974, 1.3392309948492178, 0.5679452657275025, 1.1499745753929926, 0.900711792015208, 0.7387289944429072, 0.6964786334970124, 1.128772125676255, 0.799126565774927, 1.22323510661435, 1.0896525515571305, 0.3785213059808835, 0.9856006995103376, 1.2033962884606373, 1.1502983184658255, 0.7582856147743464, 1.3400950342714786, 0.8850340138044046, 1.3220055723679769, 1.6242826286391803, 0.6730121256298786, 1.0464347767023654, 1.0910878499091505, 0.8833432375685561, 1.0273396564955901, 0.9447368558400027, 0.7007294166288038, 0.6062849037547389, 0.8189670824667202, 0.47747676642161174, 0.9038075259308029, 1.3233215871866604, 1.1622892603105381, 0.9567697022330304, 0.924094238799202, 0.8082107218547697, 0.5267197448732818, 1.0525836477714692, 0.6931218519231999, 1.0828203236372804, 1.3048210480058977, 1.078221692506441, 1.0870594263226439, 1.5341644274727624, 1.0019116472836085, 0.9847327681316513, 1.0100491713025652, 0.6119195508936855, 0.9164313213744343, 1.2941430463277315, 0.9876344995120979, 1.0455689210895933, 0.8067350293830887, 0.6599717889980874, 1.02226344177117, 0.6449264486579691, 0.5813372274695692, 0.848484718745407, 0.8854383846299421, 0.7387089555135228, 0.8441790284454243, 0.6510580227971818, 0.40001131081385005, 1.02262640424334, 1.1169817791155925, 0.93832346542114, 0.9372421641380904, 1.7607828179628233, 1.0055699714275852, 0.9217505762793239, 0.9320863843951173, 0.7745826684023065, 1.1445647401450056, 0.6829568208626081, 0.9736396982786985, 1.1880203590923235, 1.5435420927274228, 0.9299077614334408, 0.9225552185783399, 1.385702873084376, 1.05397338596659, 0.5415189456501126, 0.7117736665946754, 0.7185145581961384, 0.8005113244718742, 1.7144177663604663, 1.019302089176324, 1.450667494666143, 1.0068206349277218, 1.107209411499294, 1.1483066242914541, 1.056257832382155, 0.7851371787942516, 0.9195226411728368, 1.1627410556557831, 0.4519897615346056, 0.9216009216785553, 0.9220457282532071, 0.6455766810281401, 0.7069362593375217, 1.1028891593607746, 0.6518242087142817, 0.9781143805007781, 1.6479221275424525, 0.8413095690090523, 0.9523123522886415, 1.072070046197593, 0.8367200399663539, 0.8237442696797233, 1.31844544343917, 0.8448791806500615, 1.125632917579946, 1.208441231674407, 0.6175450485725725, 0.6706939663580447, 1.3302816463392437, 0.9568171240598726, 0.7143650573877419, 0.793734762600743, 0.9701258206211202, 1.1072746175621648, 0.8313215174431268, 0.6753518170098934, 0.6470660891152011, 0.8816997341697892, 0.6826643812562507, 0.8906881411588496, 0.7991910778084373, 0.6500312283301017, 0.9526711471049146, 1.6007091116487462, 0.44516633253987786, 0.9356714529366653, 0.8631763777023779, 1.0121790692513082, 0.8464179883986208, 0.8024879708459446, 0.5257414376675137, 0.6236704898306081, 0.7817497070405574, 0.7701899489395218, 0.6467857716339582, 1.17263042655575, 0.4997610948302021, 0.8838425332044206, 0.6501990054911513, 0.8835998786895423, 1.0077158204416443, 0.8732520463055851, 1.1835600274515559, 0.8629579993532034, 1.4929028084670364, 0.40242462286724484, 0.5695515686454682, 1.5161169488889836, 0.8724251059049509, 1.0620615502266617, 1.127908661975231, 0.7802125196019841, 1.6274598717835516, 1.033389148421701, 0.43705979354195645, 0.8343767878446563, 1.083950031691768, 0.3930835401653494, 0.7044732260128557, 1.1984291685520516, 0.6617832844489329, 1.0957022515955877, 1.1796099861967555, 1.869411951460736, 0.5533566943797043, 0.9967394090142025, 0.8339512076309125, 1.3882693324332118, 1.0543762921209965, 0.9754883692717318, 0.5093901738652492, 1.005137627855676, 0.7377156149897476, 1.0456922110737112, 1.073585128409278, 0.6636093723511772, 0.785253886325325, 0.8056688174391529, 0.6197758841736356, 1.1838574421509604, 0.9771909082800815, 0.6576941473019519, 0.6567011430834928, 1.104984940044463, 0.5950579794285157, 0.8029542691916663, 0.8397805343405821, 0.9067310153869473, 0.7986459235091602, 1.4170283215934394, 0.5956792560593593, 0.5203119163166836, 0.7539088493847087, 1.3629554212070796, 0.9442946916091007, 1.1078764739405884, 1.0816319966682397, 0.7592690779524274, 1.00370101773134, 0.9533980280507535, 0.9522743831634545, 0.9581796212142918, 0.9968107352911691, 1.115139794998863, 1.2219958169520428, 0.7883658973150681, 0.4440603063992591, 0.9967798089257125, 0.76226518036544, 0.5146473518985996, 0.723681801818803, 0.9611810315138938, 1.0524659189139867, 1.2762633775750971, 0.6589056255984362, 0.8338552286021095, 1.1041876435712856, 1.0724721533750217, 1.211141160111033, 1.3728382637436292, 0.6279099376323611, 1.2828489397148988, 1.0635715567983945, 0.5175623593877141, 1.2885921180887798, 1.0205503799287228, 0.9745556916745886, 1.178986466672828, 0.7916773568675168, 0.4663223502155793, 0.6473679941185563, 1.4876712772857488, 0.8368497644864947, 1.1212003913202553, 0.8129855108345454, 0.8767986559164922, 1.088508492377284, 0.9303244981963632, 0.9442211862670311, 0.9363490992593919, 0.9456015905059515, 0.7686827302044444, 0.7073290316127793, 1.3359725668833906, 1.016475233154863, 0.8275830474364986, 1.444668643551933, 1.0272338616932568, 0.7790700299296444, 0.9289318391402611, 0.7507176068710714, 0.7464440333746141, 0.8393758583951091, 0.9851032233475143, 0.922585153827244, 0.9340385239912414, 0.6810904836131019, 0.9447820564140158, 0.9975418628085516, 0.4628007538234956, 0.8436794665996519, 1.1467243950084778, 0.5558712466483481, 1.2531463119826107, 1.005295016966614, 1.0258869962424797, 0.7854350245205515, 1.1635916474220438, 0.7040689437380159, 1.2061185551603462, 1.1379532669759316, 1.2672528101849303, 1.2105338806301122, 1.0044587404974128, 0.7664072396895146, 0.5502866351743345, 1.464442995529578, 0.5498159825951253, 1.3014650626866777, 1.2282793224601927, 0.7018089972725574, 0.9135195709675313, 1.1774726124039487, 0.5996868789821677, 0.7305804715660995, 0.7355583269982972, 0.49116144339863843, 0.8888752186355426, 1.142001062190684, 0.9201236575499521, 1.276720619695676, 1.089561849199205, 0.6788761494283173, 0.6960090384726747, 1.2483454150529758, 0.45489097307783133, 1.4754255824127502, 0.9415391759602336, 0.7697127421145249, 0.9046778177986584, 1.09699836121497, 0.6339877256950417, 0.5684605682738156, 1.0824561025943087, 0.8830118080117064, 1.032825240931299, 1.0567813033100275, 1.0461661831001183, 1.0764778607355032, 0.5544951417458365, 0.8131421842805944, 1.0937055889659522, 1.9631741101609368, 1.1395645899201654, 1.1849370260823733, 1.0944232599419184, 0.5383591717602474, 1.0182306602958073, 1.1556409645733743, 0.7990186815908283, 0.5115516314068749, 0.6768539422086762, 0.6623848872697405, 0.7614674320844931, 1.1454891145634631, 0.637706935944174, 0.48198043011215663, 0.6089829344505858, 1.669833268951932, 1.308725599078804, 1.3774549601631556, 0.5003152211585061, 0.9724663417455949, 0.5661051296099813, 0.7794246043774369, 1.0954652402647937, 0.6500429171837288, 0.7259652849844002, 0.7669936736535664, 1.4009745277490337, 0.8194821328226105, 1.424155703862032, 0.8325547338834118, 0.48603017181016545, 1.2002449316462425, 0.35408843685668007, 0.6053839016977148, 0.6411044435463021, 1.0905090981231944, 0.381920802722156, 1.1218741954737625, 1.9236868981399402, 0.7823578883064891, 0.5314729550836418, 0.9418611362308174, 0.53014808544323, 0.6200087187953215, 1.423110665492531, 0.4535808689353587, 0.8396031071816251, 1.4501193320267718, 0.5492216715363798, 0.8173232868587377, 1.4412826398343481, 0.49346703815499854, 0.6518850756733084, 0.9707213593791704, 1.198740712208892, 0.7391530146781864, 1.1242780914693962, 0.6647209454357181, 1.0073933678256712, 0.9452933340549026, 1.2367393677545289, 1.3607938974688172]	0.47692078319638803	199
21	20	[1.964540276942746, 2.516142915476223, 4.465879364283779, 5.327849105633939, 6.028452661541744, 6.41225207831711, 6.6907864958268135, 4.455479609528557, 2.488024567006536, 1.813618869967058, 1.2395297837603063, 0.7177550119850759, 0.7465890501771699, 0.46309276637449487, 0.41537937605455577, 0.20711336953256926, 0.4641660211190163, 0.5761968652786498, 0.873577792216186, 0.5261934027991757, 2.12379537001379, 0.6617133340418099, 0.4893263292845522, 0.8698858233733672, 0.7960299637473965, 0.7487004630155141, 0.6306898242030157, 1.3315161827439579, 1.2558531111599212, 1.0655132913828922, 0.7032210086876692, 0.6393183700326375, 0.8075765224461844, 0.8581788647565919, 0.8857359533281668, 1.0018466782711835, 0.8122973933211932, 0.6943542655102075, 0.6729581074945609, 1.037557485191174, 1.4068141159042076, 0.6607981785482876, 0.9044576577136766, 0.8208590644199332, 0.7545227775220438, 0.8542061116174959, 0.5105801309435714, 1.1152271539712524, 0.7059719895956127, 0.7481586944345618, 0.8388658946796778, 0.6461435255332999, 0.801661372083951, 0.8717476638458704, 0.7072496464502149, 0.6457005306481051, 0.6126511257539058, 0.8106374897464134, 0.792104828096831, 1.3724657003771639, 0.8819523416955137, 0.5869733644474058, 1.1076920767188283, 1.1037736256118398, 0.7731465906553836, 0.6856049173059431, 0.9488440162868876, 0.8964832121896211, 0.9278620888144846, 0.956920349363012, 0.930677446536899, 0.8636132149025751, 1.4625625706856409, 1.0846513412000802, 0.7078788802939376, 0.8583148809305321, 0.8924001598294786, 1.3388243508474258, 0.6812833871007786, 0.6582315187273247, 1.2884669280397734, 1.2075312555699993, 1.0154552840810513, 0.6604350779534827, 0.7615364670659882, 1.0106670209632012, 1.1595165489056607, 1.0815835180369349, 1.022108885864512, 0.8745940365345714, 1.015368246173948, 0.6808924187800192, 1.0358822619027674, 0.9649574141710675, 0.715417513195561, 0.829336504927374, 1.2141043576853003, 0.7075989280836951, 1.015123861366511, 0.8456375613140847, 0.6640042689715674, 1.0312509395823486, 1.067235005325719, 0.9496027248472689, 0.8886122835674806, 1.0134613714870482, 1.0071296506491083, 0.7807703058333706, 1.1904030025632657, 1.1581192196833063, 0.8879732008390031, 1.0734263011133751, 0.8687430191419179, 1.3210313692525681, 0.8725657316465085, 0.8616475094387157, 1.3399873841180712, 0.9904282291802412, 1.0814814581412686, 0.9928392954027047, 1.2735235478632283, 1.2788202873022905, 0.7325788332372775, 0.7785209285129856, 0.7956512341047478, 1.4213011361122598, 1.047700803440905, 1.0229524913915142, 0.9074384933800187, 1.2752960960959512, 1.3167456372509247, 1.0478703682947208, 0.8907395180406424, 0.7909756395307114, 1.3480919254667727, 0.9641840164688943, 1.2087995998148207, 1.035732379490179, 1.3359814433841006, 1.1662584318283997, 0.7811639776782786, 0.9037958779245011, 1.0948418446497785, 1.4390899349997928, 0.6677650389968924, 0.9069419955915431, 1.245024683781387, 0.7101106346434561, 0.7409786823556069, 0.9280532924094197, 1.3143340915169823, 1.0441175367669435, 1.1551175182019973, 1.4525900952788093, 0.7931838506258359, 0.9354791389532138, 1.162671913265805, 0.8626133089405189, 1.0132501597310732, 0.8252247161774047, 0.600446378538431, 0.9585220960521276, 0.8910967672773952, 0.6044775964238176, 0.9132913462258443, 1.0222139124893592, 0.888300269903079, 0.9950167760783224, 1.1012072192328508, 0.9130515788108367, 0.8858276811759391, 0.5388523484765694, 1.2524199788377137, 0.9470218649843529, 0.6833657829746065, 0.6036582435646886, 0.8823609838752283, 1.012871372402472, 1.0270034527267178, 1.0350636790580785, 1.0794438770801256, 0.8607719444857898, 0.9457354350645346, 1.109396291070784, 0.8159874339853176, 1.0228371974213726, 0.9355652724512298, 0.621477539704651, 0.7559311964485207, 1.1788898307376283, 0.8706455688705107, 1.2438556342561553, 0.7647248501241085, 0.8231514478919709, 1.0055133405534424, 1.4241026810606177, 1.1840595314494853, 1.4884360401218566, 0.9320002481874875, 1.1576260703523693, 0.7152823090813695, 1.0637015049703893, 0.6587615315195111, 0.8486292599573557, 1.4015086863062514, 1.1750535142598153, 0.8618342128172799, 0.7921553471890705, 0.7347955103934424, 0.9633608053295171, 0.7209434145871856, 0.819071656442831, 0.9319886897122791, 0.9378764169754806, 0.9066872044496921, 1.1140503148569343, 0.9168351977793292, 0.6991606113830862, 0.9786708219843893, 0.790589952416678, 0.8066993271144607, 0.6378232230581591, 0.9087598453014103, 0.7020063590334066, 0.845421035973372, 1.0691348776813752, 1.5559510731619697, 0.9557406775831314, 1.0234964597187746, 0.7982529446677793, 1.0856367863967198, 0.733624966351225, 0.835476062988922, 1.020874808595946, 0.9231245859187381, 0.7503705426369687, 0.9541549846994993, 0.8166091757046519, 1.0349103832555981, 1.2632231498785333, 0.9605692771325831, 0.4900789768455241, 1.3566370114511728, 0.8150370062942953, 1.0547022724041655, 0.6473772166645793, 0.9581722785386939, 1.1714987981847789, 0.9865810698175507, 0.7579824226733538, 1.1437493803845598, 0.8358064805989016, 0.7294067363829786, 0.698403502638247, 0.8516361013798449, 1.825774753312147, 0.7771430588686205, 1.02086564703461, 1.5306846886046648, 0.7417761766739317, 1.1712394532194115, 1.2413148980806585, 1.0051643151047993, 1.2305542122695468, 1.1245215365566659, 1.0736872503975246, 0.8526515492003859, 1.078021430732821, 0.7865638528030157, 1.4114781012616722, 1.0536471292982064, 1.1673522098686373, 0.742369199720359, 0.9294612571260044, 1.0244093107265324, 0.8261608040277935, 1.1557324517841674, 0.609661585969336, 0.8257326181147736, 1.5396897331728703, 0.9180367493373967, 0.9442212011078731, 0.7589321296876137, 0.8994514505518855, 0.9261893636633878, 0.829935895031556, 0.8302323959885293, 1.5112210578163878, 0.9285187602675661, 0.8053579227197858, 1.4214628498259587, 0.9142200160109227, 0.7402714231115771, 0.8119897945687149, 0.6252020206535335, 0.6768917731754519, 1.1781888601255412, 1.1724036976802097, 1.3482862816066052, 0.8355229356825099, 0.7096865159678011, 0.8045389832830936, 0.9327982322862659, 1.285150728009064, 0.8472032337518891, 1.012946345248819, 0.8108293858135344, 1.019929720081717, 1.6473052207548506, 1.0694648084031433, 1.308622767841135, 0.8092922766546254, 1.114679485737413, 0.7115693905068233, 0.819479580624077, 1.2586392134084239, 0.6700414466412629, 1.4693382574375329, 0.8544550829580835, 0.864677524312984, 0.7700124076755986, 0.713216596716331, 1.140254386978141, 0.998625047865431, 0.9154192678993497, 0.5696051367644291, 0.8613898904165034, 1.1170548538980576, 1.132775324537542, 1.472150011619029, 0.9774511526132472, 0.8047189609721079, 1.0102183059629335, 0.9588992809489871, 0.6196298080632071, 0.855951657276068, 0.6385525925664642, 1.0475168307070342, 1.0752218365029345, 1.3060137929526865, 0.5415868032002314, 0.712224164420956, 0.845606941471603, 0.7029809096242418, 0.8583708998913067, 0.7092777064920518, 0.9535544172213546, 0.7315087726165673, 0.9028283568073897, 0.9515295053714734, 0.9889447097835963, 1.420705431411713, 1.3316682090386247, 0.7252883342317232, 0.7269308382351687, 0.8138969341741094, 0.8402760681136272, 0.782615325551889, 1.1353030836836453, 0.7862880783505241, 0.9336533517020696, 1.185096125260003, 0.7802808879253746, 0.9117145497603119, 1.2299577584333279, 0.7881538383201293, 1.0192332158195034, 1.3139078732431608, 0.6105539974398084, 0.9459951043853699, 0.927011858691686, 0.7122922143912074, 1.0276731096116036, 0.9851947427125185, 1.5060610369303238, 1.221551326167691, 0.8554785054457357, 1.0088849796784325, 0.885289396644985, 1.3236206857844115, 1.0176488737346336, 0.9532833648304001, 0.5701371034565171, 0.882977968930785, 0.8520368612182696, 0.6767641701494985, 1.0382091762355716, 0.7572678144336817, 1.2543729401033952, 1.2039209253468337, 1.0942149812167168, 0.9772925921907317, 0.7350428437601976, 1.1320620445719025, 0.8241046571935577, 1.0109043804370166, 1.0541543102483002, 1.0033002643002549, 0.8092742297806658, 0.8747884928230867, 1.1584396084438504, 0.6260226808522318, 1.090652211016131, 0.8035155985436303, 1.0241117440952383, 0.9447177539940005, 0.7866863996250135, 1.144812700872081, 1.1438272564231515, 0.8172662782547433, 0.8564380213079466, 0.6538959144721348, 0.7095388253029126, 1.5537280017442754, 0.7049669664227053, 0.6390123122540197, 0.707199018550681, 0.7896103300951719, 1.2196175851050466, 1.1298698721899372, 0.8812196154938985, 0.9709907911594563, 0.7577925764147172, 0.7631417692613043, 0.7661142007561925, 0.5888077238527036, 1.1811341238888542, 0.9546644707747753, 0.626694569836074, 1.1030092456855554, 1.118995589730571, 0.8266217566025333, 1.4854786573047114, 0.9848184970708351, 0.8155412269857328, 0.7760308762649593, 0.7154547542181111, 1.2799623666711286, 1.3896987551196125, 0.5744819014977613, 1.0048453724297477, 0.84719535171495, 0.626706540099811, 0.9077382986404211, 0.8053102460276335, 1.205852671789318, 0.8357973157233899, 0.8111682516066436, 1.6193128258353553, 1.0289980479870908, 1.5016946791801133, 0.7051477330634843, 0.732104707669248, 0.8128020569987283, 1.0400506804728307, 0.6864626386515683, 0.6873331698023928, 1.275383878269496, 1.1092208380722364, 0.7396830464731398, 0.8195648894002823, 0.9824136882728303, 1.8604351714439709, 1.1692226049261476, 1.170732425815613, 0.9691745212038171, 0.6188957626029014, 1.2789246956692668, 0.9841285333250701, 0.735504448315126, 0.7224784586540448, 0.9690384641963308, 0.5534728954760139, 1.2336256808535777, 0.3837538240068617, 0.7533397151817133, 1.2448560790432572, 0.8341161599524185, 0.9182276443926177, 0.8268810853017486, 0.9311959463482307, 1.070022445260199, 0.4716163932607112, 0.9136004898263419, 0.6715986710329341, 1.1027515181556924, 0.908427145413261, 0.7731437602621501, 1.1914631828346802, 0.9257025720182465, 0.878264367643818, 1.278491986463405, 0.7858476384686595, 0.7020602297948982, 0.7990626197578582, 0.7370612526150195, 1.921062791573653, 0.6501383676489212, 0.8847784063085429, 0.8312841612269101, 1.0147610879716027, 1.5531231623482697, 0.9645354909398804, 1.190156356061333, 1.1388048346722255, 0.6482473235441735, 1.286367164234274, 0.9820999558500142, 1.0290605340053542, 0.9938079938165433, 1.2947213973618952, 0.4659216730705298, 1.3460305066946725, 0.7081443759617292, 0.5892926302866599, 0.8659143750350231, 0.5823690461825577, 0.8812585648070972, 0.8279169948541111, 0.6631817553110501, 0.6467985808125453, 0.744840150634604, 0.8856903660579969, 0.7923832656181987, 0.6333446824705488, 0.6759754245864074, 0.6532969463707763, 0.9122038971065114, 0.963609485279099, 1.1611775006852676, 1.024921736277696, 1.1288716735032602, 0.4554342900462415, 0.7074542978699115, 0.4656713110366587, 1.0480090388822954, 1.7095657054561586, 1.4652334553893192, 0.7165023742538973, 0.8711567673983877, 0.6691752156879244, 1.0013813136479988, 0.9916904765579255, 1.1177678398603714, 0.6463064175406835, 0.7267167799082636, 1.2497356377142923, 0.6875322382259565, 0.4905476295793428, 0.7608333874243569, 0.9608860643507654, 1.2803271400257241, 1.0478024987602261, 0.46856553847539123, 0.9369492513702079, 0.8773806814687508, 0.6605370073840178, 0.8578464506632488, 0.7389217521352749, 1.0148650634109428, 0.9158222855880198, 1.023043273868952, 0.6718197295216567, 0.7356580932372031, 0.8268402134918287, 0.7521175060328994, 1.1980880417516615, 0.5630630982881235, 1.0805940724784024, 0.6089768352215856, 0.8862560285862079, 1.1825743236580801, 0.5268909749347972, 0.8832137660113373, 1.0869110821717132, 0.41613835596540216, 0.8117706215977866, 0.9795700466192825, 0.8338249142352633, 0.63375060859434, 0.669739266077403, 0.7611750232606473, 0.9444531147853108, 0.736820302043493, 0.6929673905066389, 1.304272306243284, 0.6458423452228298, 0.837909839783692, 1.4707661503302187, 0.9107507083377178, 0.6739084590681473, 0.8947191373364825, 0.9852480455469913, 0.5207291809218955, 1.5521266299931369, 1.4105124489986134, 0.859313145438905, 0.736947463850285, 1.3236290271618973, 0.7823115829919627]	0.17197238716214625	199
